ENTREZID	SYMBOL
91442	FAAP24
165324	UBXN2A
254228	CALHM5
9149	DYRK1B
64061	TSPYL2
91543	RSAD2
134492	NUDCD2
253461	ZBTB38
1855	DVL1
79023	NUP37
10743	RAI1
57109	REXO4
196993	CT62
5451	POU2F1
23435	TARDBP
81545	FBXO38
11132	CAPN10
140680	C20orf96
84068	SLC10A7
6421	SFPQ
23300	ATMIN
5255	PHKA1
55808	ST6GALNAC1
84967	LSM10
10461	MERTK
5887	RAD23B
114294	LACTB
2035	EPB41
9600	PITPNM1
155435	RBM33
4043	LRPAP1
8349	H2BC21
79643	CHMP6
4297	KMT2A
51104	ABHD17B
2275	FHL3
4540	ND5
7782	SLC30A4
3858	KRT10
643338	C15orf62
7626	ZNF75D
94103	ORMDL3
54874	FNBP1L
28971	AAMDC
1416	CRYBB2P1
6510	SLC1A5
10010	TANK
22838	RNF44
23011	RAB21
51276	ZNF571
81622	UNC93B1
83479	DDX59
22834	ZNF652
9324	HMGN3
54733	SLC35F2
26146	TRAF3IP1
92283	ZNF461
25894	PLEKHG4
619208	FAM229B
100507420	LINC01605
85014	TMEM141
80021	TMEM62
113675	SDSL
7941	PLA2G7
2521	FUS
2182	ACSL4
25888	ZNF473
3717	JAK2
2796	GNRH1
23140	ZZEF1
374654	KIF7
50848	F11R
641	BLM
137886	UBXN2B
10454	TAB1
1026	CDKN1A
6294	SAFB
260293	CYP4X1
6637	SNRPG
1019	CDK4
5138	PDE2A
9751	SNPH
23438	HARS2
5530	PPP3CA
91	ACVR1B
80778	ZNF34
339344	MYPOP
100130522	PARD6G-AS1
2348	FOLR1
92259	MRPS36
26815	SNORD36A
91151	TIGD7
23491	CES3
22887	FOXJ3
79050	NOC4L
56829	ZC3HAV1
79733	E2F8
563	AZGP1
9721	GPRIN2
81839	VANGL1
29099	COMMD9
81926	ABHD17A
63826	SRR
9001	HAP1
10670	RRAGA
54662	TBC1D13
8263	F8A1
286128	ZFP41
55003	PAK1IP1
51133	KCTD3
91949	COG7
55172	DNAAF2
90075	ZNF30
5528	PPP2R5D
172	AFG3L1P
56893	UBQLN4
7112	TMPO
26052	DNM3
10808	HSPH1
84669	USP32
22905	EPN2
51319	RSRC1
631	BFSP1
56257	MEPCE
221656	KDM1B
1107	CHD3
55775	TDP1
55260	TMEM143
57410	SCYL1
166	TLE5
8178	ELL
90993	CREB3L1
359948	IRF2BP2
10717	AP4B1
2528	FUT6
259282	BOD1L1
284361	EMC10
23576	DDAH1
23295	MGRN1
7334	UBE2N
55742	PARVA
9298	SNORD31
163059	ZNF433
7979	SEM1
51592	TRIM33
10006	ABI1
10038	PARP2
10195	ALG3
1806	DPYD
2048	EPHB2
9640	ZNF592
53349	ZFYVE1
9827	RGP1
9980	DOP1B
5018	OXA1L
348262	MCRIP1
80117	ARL14
1203	CLN5
55754	TMEM30A
54978	SLC35F6
552889	ATXN7L3B
1903	S1PR3
27130	INVS
55727	BTBD7
4697	NDUFA4
863	CBFA2T3
79714	CCDC51
8773	SNAP23
55691	FRMD4A
10615	SPAG5
23589	CARHSP1
3727	JUND
81555	YIPF5
8915	BCL10
51372	TMA7
345462	ZNF879
51167	CYB5R4
84060	RBM48
55856	ACOT13
23038	WDTC1
10458	BAIAP2
92335	STRADA
4301	AFDN
6566	SLC16A1
51637	RTRAF
8812	CCNK
200150	PLD5
126208	ZNF787
255488	RNF144B
10487	CAP1
79661	NEIL1
1730	DIAPH2
56924	PAK6
4335	MNT
11010	GLIPR1
1663	DDX11
56913	C1GALT1
692227	SNORD104
5152	PDE9A
6001	RGS10
65996	CENPBD2P
23178	PASK
283987	HID1
100289678	ZNF783
56954	NIT2
26134	RALGAPA1P1
7461	CLIP2
131870	NUDT16
79819	DNAI4
55194	EVA1B
10817	FRS3
81605	URM1
10915	TCERG1
90135	BTBD6
5074	PAWR
23080	AVL9
3998	LMAN1
59286	UBL5
373863	DND1
3037	HAS2
9873	FCHSD2
6926	TBX3
10539	GLRX3
6867	TACC1
55716	LMBR1L
8896	BUD31
10472	ZBTB18
254359	ZDHHC24
285116	AHCTF1P1
1408	CRY2
85002	FAM86B1
1827	RCAN1
22981	NINL
84173	ELMOD3
23116	TOGARAM1
286	ANK1
375513	GUSBP4
54977	SLC25A38
90231	KIAA2013
10444	ZER1
147727	ILF3-DT
22859	ADGRL1
339005	WHAMMP3
8836	GGH
4694	NDUFA1
339451	KLHL17
3363	HTR7
29929	ALG6
440093	H3-5
23196	FAM120A
706	TSPO
56946	EMSY
140831	ZSWIM3
55752	SEPTIN11
6038	RNASE4
5653	KLK6
7993	UBXN8
8420	SNHG3
282969	FUOM
202052	DNAJC18
442075	EMC3-AS1
9861	PSMD6
101928335	LOC101928335
91298	C12orf29
3017	H2BC5
55625	ZDHHC7
10514	MYBBP1A
399979	SNX19
375444	C5orf34
9131	AIFM1
3619	INCENP
861	RUNX1
94107	TMEM203
55040	EPN3
79872	CBLL1
7705	ZNF146
10412	NSA2
9319	TRIP13
200634	KRTCAP3
1356	CP
5600	MAPK11
388630	TRABD2B
90701	SEC11C
196527	ANO6
58487	CREBZF
6305	SBF1
389208	TMPRSS11F
22937	SCAP
79739	TTLL7
2686	GGT7
84305	PYM1
9179	AP4M1
27044	SND1
54529	ASNSD1
10603	SH2B2
4179	CD46
113791	PIK3IP1
121053	NOPCHAP1
161779	PGBD4
121227	LRIG3
8347	H2BC4
128346	C1orf162
54532	USP53
467	ATF3
79581	SLC52A2
65124	SOWAHC
84557	MAP1LC3A
29800	ZDHHC1
283922	PDPR2P
988	CDC5L
6156	RPL30
246243	RNASEH1
5324	PLAG1
115	ADCY9
23092	ARHGAP26
81628	TSC22D4
10048	RANBP9
52	ACP1
57415	C3orf14
643314	NA
51021	MRPS16
10953	TOMM34
64429	ZDHHC6
165082	ADGRF3
56965	PARP6
54993	ZSCAN2
80154	GOLGA2P10
113419	TEX261
27237	ARHGEF16
4605	MYBL2
643180	CCT6P3
25809	TTLL1
54778	RNF111
100500849	MIR3916
9644	SH3PXD2A
2926	GRSF1
163590	TOR1AIP2
55869	HDAC8
54583	EGLN1
80144	FRAS1
92014	SLC25A51
84787	KMT5C
10542	LAMTOR5
55086	RADX
25950	RWDD3
113178	SCAMP4
84246	MED10
2647	BLOC1S1
100874211	MID1IP1-AS1
92922	CCDC102A
1499	CTNNB1
55370	PPP4R1L
2305	FOXM1
967	CD63
57698	SHTN1
9670	IPO13
5028	P2RY1
1183	CLCN4
9587	MAD2L1BP
57472	CNOT6
57020	VPS35L
84316	NAA38
14	AAMP
29903	CCDC106
54681	P4HTM
81556	INTS14
515	ATP5PB
64131	XYLT1
9184	BUB3
2944	GSTM1
10868	USP20
7072	TIA1
26240	FAM50B
1294	COL7A1
768211	RELL1
79723	SUV39H2
3417	IDH1
653121	ZBTB8A
100996712	SRGAP2D
199777	ZNF626
57697	FANCM
89782	LMLN
10427	SEC24B
7024	TFCP2
3936	LCP1
55585	UBE2Q1
55272	IMP3
1605	DAG1
54806	AHI1
26057	ANKRD17
9212	AURKB
83693	HSDL1
84069	PLEKHN1
89848	FCHSD1
10558	SPTLC1
93550	ZFAND4
10464	PIBF1
493869	GPX8
8573	CASK
3860	KRT13
79053	ALG8
145508	CEP128
26168	SENP3
55352	COPRS
818	CAMK2G
79134	TMEM185B
50	ACO2
6281	S100A10
29109	FHOD1
51124	IER3IP1
26092	TOR1AIP1
1487	CTBP1
10500	SEMA6C
285955	SPDYE1
521	ATP5ME
91869	RFT1
203427	SLC25A43
286437	LOC286437
6198	RPS6KB1
26135	SERBP1
10783	NEK6
79929	MAP6D1
7528	YY1
147339	C18orf25
51497	NELFCD
63894	VIPAS39
220064	LTO1
53407	STX18
64080	RBKS
257364	SNX33
10059	DNM1L
105369195	NA
80325	ABTB1
6732	SRPK1
54830	NUP62CL
65250	CPLANE1
10998	SLC27A5
26973	CHORDC1
93624	TADA2B
56888	KCMF1
10491	CRTAP
55721	IQCC
161	AP2A2
100507297	TMEM44-AS1
10102	TSFM
51185	CRBN
56134	PCDHAC2
84340	GFM2
282809	POC1B
51652	CHMP3
5499	PPP1CA
7189	TRAF6
1307	COL16A1
28978	TMEM14A
5621	PRNP
100128569	TEKTIP1
4854	NOTCH3
284021	MILR1
4711	NDUFB5
554251	FBXO48
5333	PLCD1
9429	ABCG2
207107	SFTA1P
11335	CBX3
23254	KAZN
84186	ZCCHC7
129685	TAF8
56900	TMEM167B
283422	LINC01559
11091	WDR5
55904	KMT2E
7562	ZNF708
134147	CMBL
100506334	LINC00649
574407	OBSCN-AS1
55311	ZNF444
23119	HIC2
10536	P3H3
80013	MINDY3
1635	DCTD
22818	COPZ1
23224	SYNE2
57111	RAB25
25989	ULK3
9014	TAF1B
9833	MELK
91523	PCED1B
3030	HADHA
389119	INKA1
55737	VPS35
57568	SIPA1L2
6834	SURF1
329	BIRC2
148423	C1orf52
51067	YARS2
2773	GNAI3
23304	UBR2
5833	PCYT2
113174	SAAL1
1513	CTSK
8241	RBM10
27434	POLM
121260	SLC15A4
123720	WHAMM
85440	DOCK7
89866	SEC16B
976	ADGRE5
22876	INPP5F
388611	CD164L2
23120	ATP10B
23303	KIF13B
4712	NDUFB6
118426	BORCS5
1762	DMWD
112840	WDR89
100129480	MKRN2OS
7695	ZNF136
253143	PRR14L
3831	KLC1
9823	ARMCX2
89845	ABCC10
23122	CLASP2
10342	TFG
2709	GJB5
6746	SSR2
101060691	NUTM2B-AS1
127700	OSCP1
729440	CCDC61
3416	IDE
90060	CCDC120
5902	RANBP1
373156	GSTK1
151525	WDSUB1
101928123	PAPLN-AS1
1876	E2F6
64963	MRPS11
387758	FIBIN
1180	CLCN1
57492	ARID1B
164284	APCDD1L
143	PARP4
84364	ARFGAP2
79763	ISOC2
286495	TTC3P1
60672	MIIP
215	ABCD1
201514	ZNF584
10171	RCL1
29984	RHOD
90861	JPT2
91775	NXPE3
26353	HSPB8
84668	HYCC1
284565	NBPF15
114787	GPRIN1
9110	MTMR4
27163	NAAA
6897	TARS1
221662	RBM24
22909	FAN1
55766	H2AJ
55658	RNF126
342892	ZNF850
223082	ZNRF2
6093	ROCK1
65078	RTN4R
2140	EYA3
55852	TEX2
11019	LIAS
114991	ZNF618
27293	SMPDL3B
51347	TAOK3
3930	LBR
23020	SNRNP200
28969	BZW2
256302	NATD1
6920	TCEA3
23659	PLA2G15
4299	AFF1
56894	AGPAT3
79020	C7orf25
2805	GOT1
79770	TXNDC15
115704	EVI5L
83481	EPPK1
116540	MRPL53
29085	PHPT1
6142	RPL18A
339324	ZNF260
280636	SELENOH
23012	STK38L
64216	TFB2M
84892	POMGNT2
9935	MAFB
22955	SCMH1
10668	CGRRF1
171586	ABHD3
55096	EBLN2
63898	SH2D4A
25909	AHCTF1
10308	ZNF267
158747	MOSPD2
23130	ATG2A
440270	GOLGA8B
493754	RABGEF1P1
23584	VSIG2
56649	TMPRSS4
9223	MAGI1
27069	GHITM
2954	GSTZ1
1241	LTB4R
7324	UBE2E1
162963	ZNF610
10959	TMED2
132864	CPEB2
10096	ACTR3
55374	TMCO6
79899	PRR5L
2553	GABPB1
149175	MANEAL
5588	PRKCQ
9612	NCOR2
57147	SCYL3
8772	FADD
55871	ZNG1A
51241	COX16
23543	RBFOX2
333926	PPM1J
56910	STARD7
3212	HOXB2
147965	FAM98C
5520	PPP2R2A
100216546	LINC01004
4779	NFE2L1
51309	ARMCX1
23344	ESYT1
125988	MICOS13
7507	XPA
5810	RAD1
10629	TAF6L
100306951	PITPNA-AS1
79587	CARS2
57180	ACTR3B
84542	SANBR
22893	BAHD1
10780	ZNF234
905	CCNT2
5898	RALA
168374	ZNF92
6550	SLC9A3
3590	IL11RA
55876	GSDMB
1571	CYP2E1
85007	PHYKPL
8195	MKKS
2934	GSN
100329109	GCSHP3
784	CACNB3
100288798	SLC38A4-AS1
22936	ELL2
55198	APPL2
360132	FKBP9P1
8934	RAB29
7534	YWHAZ
8125	ANP32A
284086	NEK8
5265	SERPINA1
401074	LINC00960
23549	DNPEP
84993	UBL7
10776	ARPP19
8906	AP1G2
285600	KIAA0825
163	AP2B1
10666	CD226
50809	HP1BP3
688	KLF5
29128	UHRF1
747	DAGLA
29941	PKN3
10807	ENTR1
8408	ULK1
10299	MARCHF6
57502	NLGN4X
23567	ZNF346
701	BUB1B
4701	NDUFA7
25799	ZNF324
645	BLVRB
387921	NHLRC3
222166	MTURN
8416	ANXA9
219402	MTIF3
79894	ZNF672
10928	RALBP1
9150	CTDP1
54407	SLC38A2
5921	RASA1
7329	UBE2I
1478	CSTF2
142940	TRUB1
84181	CHD6
27352	SGSM3
1032	CDKN2D
644192	NR2F2-AS1
375061	FAM89A
10103	TSPAN1
2130	EWSR1
85415	RHPN2
143570	XRRA1
6236	RRAD
6230	RPS25
7555	CNBP
57404	CYP20A1
3428	IFI16
79583	TMEM231
65123	INTS3
23057	NMNAT2
8665	EIF3F
90120	TMEM250
125061	AFMID
2250	FGF5
9295	SRSF11
4534	MTM1
57715	SEMA4G
2634	GBP2
11338	U2AF2
26118	WSB1
100132815	IPO5P1
54901	CDKAL1
7067	THRA
7091	TLE4
57508	INTS2
64598	MOSPD3
4621	MYH3
441389	LINC01239
23604	DAPK2
339804	C2orf74
113000	RPUSD1
23556	PIGN
54627	MAP10
163049	ZNF791
65988	ZNF747
84124	ZNF394
9633	TESMIN
3750	KCND1
145389	SLC38A6
79640	C22orf46
25941	TPGS2
79862	ZNF669
64777	RMND5B
196294	IMMP1L
5125	PCSK5
2281	FKBP1B
80148	SLC66A2
100616408	MIR5047
27063	ANKRD1
51105	PHF20L1
5774	PTPN3
25977	NECAP1
55028	C17orf80
100505616	SNHG21
308	ANXA5
140823	ROMO1
7011	TEP1
8614	STC2
51531	TRMO
93487	MAPK1IP1L
9118	INA
9330	GTF3C3
59345	GNB4
11258	DCTN3
26020	LRP10
10126	DNAL4
9867	PJA2
84759	PCGF1
116983	ACAP3
8505	PARG
9372	ZFYVE9
89891	DYNC2I2
23283	CSTF2T
80139	ZNF703
9520	NPEPPS
10840	ALDH1L1
28983	TMPRSS11E
84079	ANKRD27
8899	PRPF4B
100188893	TOMM6
201163	FLCN
3550	IK
64940	STAG3L4
57504	MTA3
9793	CKAP5
105375039	NA
51054	PLEKHA8P1
2597	GAPDH
10425	ARIH2
112942	CFAP36
3329	HSPD1
4086	SMAD1
409	ARRB2
79963	ABCA11P
51603	METTL13
80125	CCDC33
5429	POLH
11161	ERG28
5119	CHMP1A
7511	XPNPEP1
126868	MAB21L3
23157	SEPTIN6
790955	UQCC3
23765	IL17RA
2767	GNA11
23312	DMXL2
5690	PSMB2
6676	SPAG4
84976	DISP1
9837	GINS1
10196	PRMT3
221584	ZSCAN12P1
3952	LEP
79989	TTC26
2539	G6PD
4242	MFNG
129787	TMEM18
4898	NRDC
29950	SERTAD1
23770	FKBP8
9331	B4GALT6
55251	PCMTD2
5465	PPARA
100131434	EOLA1-DT
64118	DUS1L
196	AHR
102723099	GHET1
85016	CFAP300
10463	SLC30A9
10402	ST3GAL6
2150	F2RL1
84725	PLEKHA8
100499466	LINC00674
9737	GPRASP1
2876	GPX1
63976	PRDM16
131034	CPNE4
51148	CERCAM
9263	STK17A
10677	AVIL
83548	COG3
91433	RCCD1
29980	DONSON
401944	LDLRAD2
29966	STRN3
7220	TRPC1
54954	FAM120C
58506	SCAF1
192111	PGAM5
595135	PGM5P2
1832	DSP
25778	DSTYK
131566	DCBLD2
8871	SYNJ2
51686	OAZ3
9685	CLINT1
55905	RNF114
79002	TRIR
10595	ERN2
149603	RNF187
7185	TRAF1
728392	LOC728392
4601	MXI1
9715	FAM131B
9953	HS3ST3B1
51201	ZDHHC2
375484	SIMC1
55969	RAB5IF
55529	PIP4P2
84848	MIR503HG
595	CCND1
9718	ECE2
64149	C17orf75
7520	XRCC5
643529	LINC00865
1349	COX7B
100132352	FRG1HP
9546	APBA3
25828	TXN2
100287314	LINC00941
10347	ABCA7
124222	PAQR4
10769	PLK2
56999	ADAMTS9
2068	ERCC2
100505641	FGD5-AS1
148932	MOB3C
1603	DAD1
2022	ENG
101927391	MIOS-DT
90557	CCDC74A
55643	BTBD2
65095	KRI1
651302	ZKSCAN8P1
64327	LMBR1
22	ABCB7
64222	TOR3A
27112	NALF2
8099	CDK2AP1
23086	EXPH5
55770	EXOC2
5358	PLS3
5162	PDHB
6176	RPLP1
1399	CRKL
84988	PPP1R16A
6573	SLC19A1
167153	TENT2
8504	PEX3
10765	KDM5B
9545	RAB3D
11237	RNF24
55149	MTPAP
90407	TMEM41A
6502	SKP2
28982	FLVCR1
550643	NBDY
2091	FBL
54476	RNF216
7580	ZNF32
92935	MARS2
5067	CNTN3
2067	ERCC1
5298	PI4KB
92	ACVR2A
79671	NLRX1
8800	PEX11A
10026	PIGK
64844	MARCHF7
23218	NBEAL2
81550	TDRD3
4550	RNR2
23509	POFUT1
11047	ADRM1
5890	RAD51B
55971	BAIAP2L1
26512	INTS6
2935	GSPT1
54622	ARL15
349075	ZNF713
6888	TALDO1
11331	PHB2
152519	NIPAL1
10302	SNAPC5
79734	KCTD17
9794	MAML1
144097	SPINDOC
10773	ZBTB6
2119	ETV5
100101490	MCTS2
440359	YBX3P1
55001	TTC22
545	ATR
27336	HTATSF1
147660	ZNF578
170384	FUT11
1837	DTNA
8034	SLC25A16
149428	BNIPL
642852	LINC00205
26258	BLOC1S6
139285	AMER1
79842	ZBTB3
22877	MLXIP
6789	STK4
11149	BVES
81704	DOCK8
23360	FNBP4
100287177	EML2-AS1
645332	FAM86C2P
2014	EMP3
8701	DNAH11
284802	FRG1BP
147923	ZNF420
303	ANXA2P1
339665	SLC35E4
100507057	MELTF-AS1
79034	INTS15
92906	HNRNPLL
54877	ZCCHC2
148641	SLC35F3
899	CCNF
151507	MSL3P1
83640	RAMAC
55245	UQCC1
9188	DDX21
11158	RABL2B
152877	FAM53A
1024	CDK8
10893	MMP24
5976	UPF1
55280	CWF19L1
2256	FGF11
1106	CHD2
84911	ZNF382
114783	LMTK3
132321	C4orf33
9183	ZW10
55049	REX1BD
51320	MEX3C
9755	TBKBP1
283537	SLC46A3
735301	SNHG9
4176	MCM7
57862	ZNF410
91695	RRP7BP
1164	CKS2
338799	LINC01089
23029	RBM34
85019	TMEM241
121457	IKBIP
51548	SIRT6
55239	OGFOD1
29882	ANAPC2
643836	ZFP62
10384	BTN3A3
30001	ERO1A
7499	XG
153241	CEP120
10081	PDCD7
54210	TREM1
10778	ZNF271P
51514	DTL
388389	CCDC103
55298	RNF121
55226	NAT10
92370	PXYLP1
9668	ZNF432
57089	ENTPD7
84937	ZNRF1
128272	ARHGEF19
10569	SLU7
147372	CCBE1
788	SLC25A20
7727	ZNF174
3770	KCNJ14
81932	HDHD3
101928794	MAST4-AS1
23670	CEMIP2
10671	DCTN6
4221	MEN1
51053	GMNN
338707	B4GALNT4
3712	IVD
1455	CSNK1G2
113622	ADPRHL1
5986	RFNG
1495	CTNNA1
1105	CHD1
51005	AMDHD2
80208	SPG11
7763	ZFAND5
64175	P3H1
84072	HORMAD1
11273	ATXN2L
23175	LPIN1
10475	TRIM38
92104	TTC30A
27095	TRAPPC3
64326	COP1
6591	SNAI2
4983	OPHN1
1353	COX11
5770	PTPN1
23568	ARL2BP
3298	HSF2
57050	UTP3
84451	MAP3K21
57506	MAVS
26999	CYFIP2
7006	TEC
80758	PRR7
2010	EMD
151963	MB21D2
9777	TM9SF4
5581	PRKCE
6621	SNAPC4
8850	KAT2B
26330	GAPDHS
22885	ABLIM3
9392	TGFBRAP1
128178	EDARADD
746	TMEM258
55034	MOCOS
27341	RRP7A
284131	ENDOV
85369	STRIP1
150759	LINC00342
51297	BPIFA1
79852	EPHX3
80237	ELL3
79798	ARMC5
126823	KLHDC9
84680	ACCS
4077	NBR1
258010	SVIP
90381	TICRR
26133	TRPC4AP
7335	UBE2V1
9091	PIGQ
7374	UNG
386724	AMIGO3
56254	RNF20
389641	TNFRSF10A-DT
10873	ME3
9112	MTA1
9894	TELO2
23143	LRCH1
374900	ZNF568
64965	MRPS9
55163	PNPO
81671	VMP1
374659	HDDC3
56993	TOMM22
2121	EVC
81566	CSRNP2
51699	VPS29
83861	RSPH3
55299	BRIX1
57826	RAP2C
124801	LSM12
4209	MEF2D
90007	MIDN
9099	USP2
79902	NUP85
203197	TMEM268
55281	TMEM140
23274	CLEC16A
63950	DMRTA2
9860	LRIG2
101926996	RUNDC3A-AS1
84938	ATG4C
6542	SLC7A2
90990	KIFC2
1195	CLK1
100192386	FLJ16779
29097	CNIH4
26524	LATS2
56931	DUS3L
27153	ZNF777
9716	AQR
84904	ARHGEF39
9039	UBA3
115708	TRMT61A
7518	XRCC4
100272147	CMC4
401321	LINC00997
8805	TRIM24
4233	MET
5436	POLR2G
201627	DENND6A
57184	FAM219B
100996579	LINC01806
291	SLC25A4
54936	ADPRS
54952	TRNAU1AP
138429	PIP5KL1
83892	KCTD10
729096	BMS1P4
5522	PPP2R2C
23193	GANAB
53832	IL20RA
134957	STXBP5
607	BCL9
93663	ARHGAP18
10469	TIMM44
548644	POLR2J3
79075	DSCC1
51134	CEP83
25861	WHRN
29994	BAZ2B
255783	INAFM1
51232	CRIM1
6988	TCTA
57380	MRS2
29066	ZC3H7A
79710	MORC4
84329	HVCN1
9818	NUP58
23060	ZNF609
83877	TM2D2
4668	NAGA
5818	NECTIN1
1534	CYB561
2861	GPR37
55191	NADSYN1
285440	CYP4V2
374882	TMEM205
147685	C19orf18
4836	NMT1
10253	SPRY2
23219	FBXO28
81789	TIGD6
54539	NDUFB11
64375	IKZF4
9956	HS3ST2
819	CAMLG
60491	NIF3L1
7328	UBE2H
90313	TP53I13
10244	RABEPK
728661	SLC35E2B
100506305	LINC00958
1012	CDH13
83695	RHNO1
27124	INPP5J
56267	KYAT3
10392	NOD1
56940	DUSP22
4782	NFIC
6002	RGS12
10922	FASTK
6426	SRSF1
64772	ENGASE
23351	KHNYN
9156	EXO1
91445	RNF185
101927787	LOC101927787
85028	SNHG12
51162	EGFL7
9689	BZW1
6543	SLC8A2
3897	L1CAM
163259	DENND2C
11052	CPSF6
84885	ZDHHC12
379	ARL4D
84928	TMEM209
29062	WDR91
55004	LAMTOR1
23528	ZNF281
23171	GPD1L
22874	PLEKHA6
66036	MTMR9
83752	LONP2
375248	ANKRD36
64423	INF2
22854	NTNG1
23028	KDM1A
8073	PTP4A2
23102	TBC1D2B
51154	MRTO4
55706	NDC1
2965	GTF2H1
4175	MCM6
166785	MMAA
23242	COBL
55552	ZNF823
84561	SLC12A8
51076	CUTC
1514	CTSL
9928	KIF14
10813	UTP14A
7068	THRB
51082	POLR1D
126792	B3GALT6
10904	BLCAP
57804	POLD4
4848	CNOT2
6434	TRA2B
23633	KPNA6
79829	NAA40
259173	ALS2CL
51010	EXOSC3
5991	RFX3
79096	CSTPP1
101927021	ZFAND2A-DT
23380	SRGAP2
7372	UMPS
9270	ITGB1BP1
2304	FOXE1
100996273	NA
5194	PEX13
23299	BICD2
84334	COA8
29121	CLEC2D
5738	PTGFRN
134145	ATPSCKMT
11056	DDX52
6535	SLC6A8
3704	ITPA
5997	RGS2
84706	GPT2
10865	ARID5A
644096	SDHAF1
27067	STAU2
51093	METTL25B
53918	PELO
84833	ATP5MK
5954	RCN1
79064	TMEM223
79038	ZFYVE21
54531	MIER2
8741	TNFSF13
5064	PALM
6490	PMEL
5532	PPP3CB
7062	TCHH
10477	UBE2E3
137492	VPS37A
7033	TFF3
26575	RGS17
51310	SLC22A17
3707	ITPKB
89122	TRIM4
2530	FUT8
5187	PER1
2191	FAP
965	CD58
54468	MIOS
29933	GPR132
5281	PIGF
100507316	MINCR
755	CFAP410
25842	ASF1A
23673	STX12
93129	ORAI3
332	BIRC5
124808	CCDC43
80007	C10orf88
84440	RAB11FIP4
7190	HSP90B2P
56654	NPDC1
55005	RMND1
9218	VAPA
55559	HAUS7
23144	ZC3H3
25956	SEC31B
84816	RTN4IP1
84681	HINT2
134359	POC5
4300	MLLT3
1793	DOCK1
54821	ERCC6L
6633	SNRPD2
113	ADCY7
23366	MATCAP2
8567	MADD
27102	EIF2AK1
63932	STEEP1
8884	SLC5A6
23585	TMEM50A
201965	RWDD4
11311	VPS45
7468	NSD2
51259	TMEM216
7554	ZNF8
6652	SORD
171023	ASXL1
55254	TMEM39A
84824	FCRLA
84791	LINC00467
100506668	NRAV
126321	MFSD12
10940	POP1
25962	VIRMA
3481	IGF2
113402	SFT2D1
57224	NHSL1
497258	BDNF-AS
55157	DARS2
51526	OSER1
646471	LOC646471
2053	EPHX2
23729	SHPK
80329	ULBP1
23255	MTCL1
8538	BARX2
29916	SNX11
6169	RPL38
84129	ACAD11
58476	TP53INP2
5900	RALGDS
5007	OSBP
84167	C19orf44
55327	LIN7C
57654	UVSSA
6428	SRSF3
283989	TSEN54
3337	DNAJB1
23526	ARHGAP45
89953	KLC4
6310	ATXN1
9802	DAZAP2
2013	EMP2
54557	SGTB
90933	TRIM41
132001	TAMM41
152992	TRMT44
342945	ZSCAN22
53834	FGFRL1
60561	RINT1
100130418	CECR7
65059	RAPH1
100505696	SH3BP5-AS1
7553	ZNF7
57474	ZNF490
56980	PRDM10
55760	DHX32
9697	TRAM2
146439	BICDL2
10248	POP7
4135	MAP6
22902	RUFY3
80781	COL18A1
51439	FAM8A1
83938	LRMDA
56942	CMC2
140467	ZNF358
203522	INTS6L
79898	ZNF613
84376	HOOK3
100506826	MYLK-AS1
51202	DDX47
11278	KLF12
124401	ANKS3
100288142	NBPF20
8086	AAAS
84272	YIPF4
3094	HINT1
9476	NAPSA
79917	MAGIX
6875	TAF4B
51244	CCDC174
23710	GABARAPL1
25963	TMEM87A
83549	UCK1
26140	TTLL3
57446	NDRG3
90592	ZNF700
79864	JHY
374887	YJEFN3
8315	BRAP
7444	VRK2
10161	LPAR6
5912	RAP2B
6138	RPL15
2109	ETFB
22809	ATF5
8976	WASL
868	CBLB
25880	TMEM186
692212	SNORD99
80022	MYO15B
8554	PIAS1
347734	SLC35B2
55152	DALRD3
22926	ATF6
285352	KIF9-AS1
101060200	ZNF891
51084	CRYL1
203054	ADCK5
1155	TBCB
55039	TRMT12
3631	INPP4A
54878	DPP8
4258	MGST2
26520	TIMM9
6873	TAF2
4973	OLR1
146664	MGAT5B
339977	LRRC66
57185	NIPAL3
729515	TMEM242
84572	GNPTG
7323	UBE2D3
388567	ZNF749
9354	UBE4A
23399	CTDNEP1
9711	RUBCN
100996266	COMETT
401466	RBIS
23753	SDF2L1
1967	EIF2B1
51626	DYNC2LI1
122769	LRR1
1173	AP2M1
118433	RPL23AP7
344405	PRORSD1P
8019	BRD3
102724436	NA
64849	SLC13A3
199221	DZIP1L
200030	NBPF11
410	ARSA
55848	PLGRKT
9933	PUM3
55827	DCAF6
64417	TMEM267
57820	CCNB1IP1
643650	LINC00842
554202	MIR31HG
25949	SYF2
340075	ARSI
23518	R3HDM1
25853	DCAF12
55833	UBAP2
102724235	NA
163688	CALML6
10625	IVNS1ABP
8565	YARS1
219902	TLCD5
84830	ADTRP
4670	HNRNPM
729920	CRPPA
286257	PAXX
80209	PROSER1
9540	TP53I3
83939	EIF2A
84061	MAGT1
20	ABCA2
130026	ICA1L
5826	ABCD4
54980	C2orf42
310	ANXA7
55346	TCP11L1
57060	PCBP4
57167	SALL4
2762	GMDS
4213	MEIS3P1
149986	LSM14B
79101	TAF1D
55858	TMEM165
3104	ZBTB48
54454	ATAD2B
6813	STXBP2
6654	SOS1
9825	SPATA2
728780	ANKDD1B
112770	GLMP
3620	IDO1
6769	STAC
7549	ZNF2
79903	NAA60
11133	KPTN
285386	TPRG1
162417	NAGS
8476	CDC42BPA
1329	COX5B
5998	RGS3
100507034	PITRM1-AS1
